"model","year","warming"
"HadGEM3-GC31-LL",1923,-0.0593084132842218
"HadGEM3-GC31-LL",1924,-0.0511133139246728
"HadGEM3-GC31-LL",1925,-0.0427581993788192
"HadGEM3-GC31-LL",1926,-0.0343038143186073
"HadGEM3-GC31-LL",1927,-0.0258129369681769
"HadGEM3-GC31-LL",1928,-0.0173499702629374
"HadGEM3-GC31-LL",1929,-0.0089805095341816
"HadGEM3-GC31-LL",1930,-0.000770889449633463
"HadGEM3-GC31-LL",1931,0.0072122868274136
"HadGEM3-GC31-LL",1932,0.0149026330852581
"HadGEM3-GC31-LL",1933,0.0222344767506303
"HadGEM3-GC31-LL",1934,0.0291433632816091
"HadGEM3-GC31-LL",1935,0.0355665645910801
"HadGEM3-GC31-LL",1936,0.0414435877113668
"HadGEM3-GC31-LL",1937,0.0467166798260706
"HadGEM3-GC31-LL",1938,0.0513313257405051
"HadGEM3-GC31-LL",1939,0.0552367338402486
"HadGEM3-GC31-LL",1940,0.0583863065969547
"HadGEM3-GC31-LL",1941,0.0607380917239894
"HadGEM3-GC31-LL",1942,0.062255210160976
"HadGEM3-GC31-LL",1943,0.062906257176368
"HadGEM3-GC31-LL",1944,0.0626656730201957
"HadGEM3-GC31-LL",1945,0.0615140797344408
"HadGEM3-GC31-LL",1946,0.0594385809355237
"HadGEM3-GC31-LL",1947,0.056433021620301
"HadGEM3-GC31-LL",1948,0.0524982053129194
"HadGEM3-GC31-LL",1949,0.0476420661621888
"HadGEM3-GC31-LL",1950,0.04187979391639
"HadGEM3-GC31-LL",1951,0.0352339100425159
"HadGEM3-GC31-LL",1952,0.0277342936154088
"HadGEM3-GC31-LL",1953,0.0194181559793742
"HadGEM3-GC31-LL",1954,0.0103299635743404
"HadGEM3-GC31-LL",1955,0.000521308719794367
"HadGEM3-GC31-LL",1956,-0.00994927144234466
"HadGEM3-GC31-LL",1957,-0.0210165272324741
"HadGEM3-GC31-LL",1958,-0.032608778920009
"HadGEM3-GC31-LL",1959,-0.0446482479769158
"HadGEM3-GC31-LL",1960,-0.0570514352606558
"HadGEM3-GC31-LL",1961,-0.0697295438968752
"HadGEM3-GC31-LL",1962,-0.0825889442540304
"HadGEM3-GC31-LL",1963,-0.0955316780411776
"HadGEM3-GC31-LL",1964,-0.108455998219999
"HadGEM3-GC31-LL",1965,-0.121256941105403
"HadGEM3-GC31-LL",1966,-0.133826926739743
"HadGEM3-GC31-LL",1967,-0.146056383365138
"HadGEM3-GC31-LL",1968,-0.157834391590657
"HadGEM3-GC31-LL",1969,-0.1690493436574
"HadGEM3-GC31-LL",1970,-0.179589613046855
"HadGEM3-GC31-LL",1971,-0.189344229559113
"HadGEM3-GC31-LL",1972,-0.198203554906921
"HadGEM3-GC31-LL",1973,-0.20605995383225
"HadGEM3-GC31-LL",1974,-0.212808455753145
"HadGEM3-GC31-LL",1975,-0.218347401991137
"HadGEM3-GC31-LL",1976,-0.22257907371327
"HadGEM3-GC31-LL",1977,-0.225410295846829
"HadGEM3-GC31-LL",1978,-0.22675301238932
"HadGEM3-GC31-LL",1979,-0.226524828738757
"HadGEM3-GC31-LL",1980,-0.224649516909293
"HadGEM3-GC31-LL",1981,-0.221057479772235
"HadGEM3-GC31-LL",1982,-0.215686170770427
"HadGEM3-GC31-LL",1983,-0.208480465892411
"HadGEM3-GC31-LL",1984,-0.199392985058871
"HadGEM3-GC31-LL",1985,-0.188384360464267
"HadGEM3-GC31-LL",1986,-0.175423449828615
"HadGEM3-GC31-LL",1987,-0.160487492943639
"HadGEM3-GC31-LL",1988,-0.143562210341385
"HadGEM3-GC31-LL",1989,-0.124641843367063
"HadGEM3-GC31-LL",1990,-0.103729135398157
"HadGEM3-GC31-LL",1991,-0.0808352544145023
"HadGEM3-GC31-LL",1992,-0.055979657584716
"HadGEM3-GC31-LL",1993,-0.0291898989900376
"HadGEM3-GC31-LL",1994,-0.000501382052037983
"HadGEM3-GC31-LL",1995,0.0300429413366363
"HadGEM3-GC31-LL",1996,0.0623929225645406
"HadGEM3-GC31-LL",1997,0.0964916161278854
"HadGEM3-GC31-LL",1998,0.132275724352423
"HadGEM3-GC31-LL",1999,0.169676083488676
"HadGEM3-GC31-LL",2000,0.208618187345734
"HadGEM3-GC31-LL",2001,0.24902274434891
"HadGEM3-GC31-LL",2002,0.290806263661624
"HadGEM3-GC31-LL",2003,0.333881665804515
"HadGEM3-GC31-LL",2004,0.378158913035808
"HadGEM3-GC31-LL",2005,0.423545654628829
"HadGEM3-GC31-LL",2006,0.469947882094637
"HadGEM3-GC31-LL",2007,0.5172705893527
"HadGEM3-GC31-LL",2008,0.565418432848147
"HadGEM3-GC31-LL",2009,0.614296386652312
"HadGEM3-GC31-LL",2010,0.663810387662405
"HadGEM3-GC31-LL",2011,0.713867966134737
"HadGEM3-GC31-LL",2012,0.764378856944699
"HadGEM3-GC31-LL",2013,0.815255587161182
"HadGEM3-GC31-LL",2014,0.866414035754096
"HadGEM3-GC31-LL",2015,0.917773961516429
"HadGEM3-GC31-LL",2016,0.969259495576737
"HadGEM3-GC31-LL",2017,1.02079959519794
"HadGEM3-GC31-LL",2018,1.07232845590529
"HadGEM3-GC31-LL",2019,1.12378587935181
"HadGEM3-GC31-LL",2020,1.17511759471482
"HadGEM3-GC31-LL",2021,1.22627553181516
"HadGEM3-GC31-LL",2022,1.27721804456029
"HadGEM3-GC31-LL",2023,1.32791008372747
"HadGEM3-GC31-LL",2024,1.37832331852267
"HadGEM3-GC31-LL",2025,1.42843620676828
"HadGEM3-GC31-LL",2026,1.4782340139862
"HadGEM3-GC31-LL",2027,1.52770878204835
"HadGEM3-GC31-LL",2028,1.57685924846016
"HadGEM3-GC31-LL",2029,1.6256907177213
"HadGEM3-GC31-LL",2030,1.67421488656845
"HadGEM3-GC31-LL",2031,1.72244962524469
"HadGEM3-GC31-LL",2032,1.77041871725464
"HadGEM3-GC31-LL",2033,1.81815156035544
"HadGEM3-GC31-LL",2034,1.86568283179229
"HadGEM3-GC31-LL",2035,1.9130521210197
"HadGEM3-GC31-LL",2036,1.96030353334664
"HadGEM3-GC31-LL",2037,2.00748526810944
"HadGEM3-GC31-LL",2038,2.05464917510775
"HadGEM3-GC31-LL",2039,2.10185029313473
"HadGEM3-GC31-LL",2040,2.14914637449511
"HadGEM3-GC31-LL",2041,2.19659739943069
"HadGEM3-GC31-LL",2042,2.24426508436651
"HadGEM3-GC31-LL",2043,2.29221238784897
"HadGEM3-GC31-LL",2044,2.34050301797527
"HadGEM3-GC31-LL",2045,2.38920094500761
"HadGEM3-GC31-LL",2046,2.43836992273388
"HadGEM3-GC31-LL",2047,2.48807302197411
"HadGEM3-GC31-LL",2048,2.53837217944702
"HadGEM3-GC31-LL",2049,2.58932776500112
"HadGEM3-GC31-LL",2050,2.64099816998677
"HadGEM3-GC31-LL",2051,2.69343941929787
"HadGEM3-GC31-LL",2052,2.7467048093515
"HadGEM3-GC31-LL",2053,2.80084457400022
"HadGEM3-GC31-LL",2054,2.85590558009021
"HadGEM3-GC31-LL",2055,2.91193105409105
"HadGEM3-GC31-LL",2056,2.96896034093263
"HadGEM3-GC31-LL",2057,3.02702869589486
"HadGEM3-GC31-LL",2058,3.08616711010955
"HadGEM3-GC31-LL",2059,3.14640216995231
"HadGEM3-GC31-LL",2060,3.20775595033158
"HadGEM3-GC31-LL",2061,3.27024594162027
"HadGEM3-GC31-LL",2062,3.33388500972809
"HadGEM3-GC31-LL",2063,3.39868138858296
"HadGEM3-GC31-LL",2064,3.46463870407345
"HadGEM3-GC31-LL",2065,3.53175602831263
"HadGEM3-GC31-LL",2066,3.60002796290723
"HadGEM3-GC31-LL",2067,3.66944474976718
"HadGEM3-GC31-LL",2068,3.73999240785887
"HadGEM3-GC31-LL",2069,3.8116528942027
"HadGEM3-GC31-LL",2070,3.88440428733171
"HadGEM3-GC31-LL",2071,3.95822099137178
"HadGEM3-GC31-LL",2072,4.03307395886874
"HadGEM3-GC31-LL",2073,4.1089309304775
"HadGEM3-GC31-LL",2074,4.18575668963886
"HadGEM3-GC31-LL",2075,4.26351333040275
"HadGEM3-GC31-LL",2076,4.3421605366093
"HadGEM3-GC31-LL",2077,4.42165587071067
"HadGEM3-GC31-LL",2078,4.50195507060456
"HadGEM3-GC31-LL",2079,4.58301235295437
"HadGEM3-GC31-LL",2080,4.66478072158759
"HadGEM3-GC31-LL",2081,4.74721227969174
"HadGEM3-GC31-LL",2082,4.83025854466352
"HadGEM3-GC31-LL",2083,4.91387076461142
"HadGEM3-GC31-LL",2084,4.99800023565756
"HadGEM3-GC31-LL",2085,5.08259861933537
"HadGEM3-GC31-LL",2086,5.16761825952855
"HadGEM3-GC31-LL",2087,5.25301249854053
"HadGEM3-GC31-LL",2088,5.33873599202849
"HadGEM3-GC31-LL",2089,5.42474502266481
"HadGEM3-GC31-LL",2090,5.51099781251619
"HadGEM3-GC31-LL",2091,5.59745483424067
"HadGEM3-GC31-LL",2092,5.6840791213031
"HadGEM3-GC31-LL",2093,5.77083657749208
"HadGEM3-GC31-LL",2094,5.85769628608815
"HadGEM3-GC31-LL",2095,5.94463081908131
"HadGEM3-GC31-LL",2096,6.03161654686477
"HadGEM3-GC31-LL",2097,6.11863394883811
"HadGEM3-GC31-LL",2098,6.20566792534008
"HadGEM3-GC31-LL",2099,6.29270811129304
"HadGEM3-GC31-MM",1850,0.427811516191561
"HadGEM3-GC31-MM",1851,0.409233266241011
"HadGEM3-GC31-MM",1852,0.390661724941749
"HadGEM3-GC31-MM",1853,0.372107850919651
"HadGEM3-GC31-MM",1854,0.353587221679127
"HadGEM3-GC31-MM",1855,0.335119443456414
"HadGEM3-GC31-MM",1856,0.316727575955605
"HadGEM3-GC31-MM",1857,0.298437573045519
"HadGEM3-GC31-MM",1858,0.280277740684079
"HadGEM3-GC31-MM",1859,0.262278213481772
"HadGEM3-GC31-MM",1860,0.244470451420474
"HadGEM3-GC31-MM",1861,0.226886758307762
"HadGEM3-GC31-MM",1862,0.209559823573569
"HadGEM3-GC31-MM",1863,0.192522289005511
"HadGEM3-GC31-MM",1864,0.175806341975018
"HadGEM3-GC31-MM",1865,0.159443336628701
"HadGEM3-GC31-MM",1866,0.143463444413236
"HadGEM3-GC31-MM",1867,0.127895335166918
"HadGEM3-GC31-MM",1868,0.11276588985169
"HadGEM3-GC31-MM",1869,0.0980999458179268
"HadGEM3-GC31-MM",1870,0.0839200752938601
"HadGEM3-GC31-MM",1871,0.0702463975733752
"HadGEM3-GC31-MM",1872,0.0570964251473542
"HadGEM3-GC31-MM",1873,0.0444849437823136
"HadGEM3-GC31-MM",1874,0.0324239263037166
"HadGEM3-GC31-MM",1875,0.0209224795916734
"HadGEM3-GC31-MM",1876,0.00998682404401107
"HadGEM3-GC31-MM",1877,-0.00037969548400501
"HadGEM3-GC31-MM",1878,-0.0101765684988816
"HadGEM3-GC31-MM",1879,-0.0194060489138164
"HadGEM3-GC31-MM",1880,-0.0280730580104989
"HadGEM3-GC31-MM",1881,-0.0361850622150701
"HadGEM3-GC31-MM",1882,-0.0437519277781373
"HadGEM3-GC31-MM",1883,-0.0507857546201677
"HadGEM3-GC31-MM",1884,-0.057300691755747
"HadGEM3-GC31-MM",1885,-0.0633127368380482
"HadGEM3-GC31-MM",1886,-0.0688395224702144
"HadGEM3-GC31-MM",1887,-0.0739000920078178
"HadGEM3-GC31-MM",1888,-0.0785146676301764
"HadGEM3-GC31-MM",1889,-0.0827044134824235
"HadGEM3-GC31-MM",1890,-0.0864911966879313
"HadGEM3-GC31-MM",1891,-0.0898973490007511
"HadGEM3-GC31-MM",1892,-0.0929454318099268
"HadGEM3-GC31-MM",1893,-0.0956580071231049
"HadGEM3-GC31-MM",1894,-0.0980574170464252
"HadGEM3-GC31-MM",1895,-0.10016557414241
"HadGEM3-GC31-MM",1896,-0.102003764888219
"HadGEM3-GC31-MM",1897,-0.103592468276433
"HadGEM3-GC31-MM",1898,-0.104951191399078
"HadGEM3-GC31-MM",1899,-0.106098323637261
"HadGEM3-GC31-MM",1900,-0.107051010844384
"HadGEM3-GC31-MM",1901,-0.107825050663168
"HadGEM3-GC31-MM",1902,-0.108434809859091
"HadGEM3-GC31-MM",1903,-0.108893164286495
"HadGEM3-GC31-MM",1904,-0.109211461833254
"HadGEM3-GC31-MM",1905,-0.109399508416422
"HadGEM3-GC31-MM",1906,-0.109465576829351
"HadGEM3-GC31-MM",1907,-0.109416437971864
"HadGEM3-GC31-MM",1908,-0.109257413733115
"HadGEM3-GC31-MM",1909,-0.10899245054354
"HadGEM3-GC31-MM",1910,-0.108624212371635
"HadGEM3-GC31-MM",1911,-0.108154191714373
"HadGEM3-GC31-MM",1912,-0.107582836920916
"HadGEM3-GC31-MM",1913,-0.106909693998287
"HadGEM3-GC31-MM",1914,-0.106133560878451
"HadGEM3-GC31-MM",1915,-0.105252651980153
"HadGEM3-GC31-MM",1916,-0.104264770776038
"HadGEM3-GC31-MM",1917,-0.103167487980588
"HadGEM3-GC31-MM",1918,-0.101958322903787
"HadGEM3-GC31-MM",1919,-0.100634925474811
"HadGEM3-GC31-MM",1920,-0.0991952564253151
"HadGEM3-GC31-MM",1921,-0.0976377631367358
"HadGEM3-GC31-MM",1922,-0.0959615486984961
"HadGEM3-GC31-MM",1923,-0.0941665317934094
"HadGEM3-GC31-MM",1924,-0.0922535951239557
"HadGEM3-GC31-MM",1925,-0.0902247202153333
"HadGEM3-GC31-MM",1926,-0.0880831065784271
"HadGEM3-GC31-MM",1927,-0.0858332733858735
"HadGEM3-GC31-MM",1928,-0.0834811420057837
"HadGEM3-GC31-MM",1929,-0.0810340979478607
"HadGEM3-GC31-MM",1930,-0.0785010310043546
"HadGEM3-GC31-MM",1931,-0.0758923526097713
"HadGEM3-GC31-MM",1932,-0.0732199896974741
"HadGEM3-GC31-MM",1933,-0.0704973545942069
"HadGEM3-GC31-MM",1934,-0.0677392907632721
"HadGEM3-GC31-MM",1935,-0.0649619944804654
"HadGEM3-GC31-MM",1936,-0.06218291280073
"HadGEM3-GC31-MM",1937,-0.0594206184455234
"HadGEM3-GC31-MM",1938,-0.0566946625077152
"HadGEM3-GC31-MM",1939,-0.0540254061296024
"HadGEM3-GC31-MM",1940,-0.0514338325582264
"HadGEM3-GC31-MM",1941,-0.0489413412170691
"HadGEM3-GC31-MM",1942,-0.0465695256524176
"HadGEM3-GC31-MM",1943,-0.044339937414044
"HadGEM3-GC31-MM",1944,-0.0422738381104386
"HadGEM3-GC31-MM",1945,-0.0403919420375366
"HadGEM3-GC31-MM",1946,-0.0387141519145935
"HadGEM3-GC31-MM",1947,-0.0372592903698708
"HadGEM3-GC31-MM",1948,-0.0360448299014521
"HadGEM3-GC31-MM",1949,-0.0350866240934227
"HadGEM3-GC31-MM",1950,-0.0343986428943457
"HadGEM3-GC31-MM",1951,-0.0339927147629148
"HadGEM3-GC31-MM",1952,-0.0338782784552954
"HadGEM3-GC31-MM",1953,-0.0340621471693678
"HadGEM3-GC31-MM",1954,-0.0345482876741107
"HadGEM3-GC31-MM",1955,-0.0353376169383464
"HadGEM3-GC31-MM",1956,-0.0364278186325524
"HadGEM3-GC31-MM",1957,-0.0378131817127157
"HadGEM3-GC31-MM",1958,-0.0394844631069357
"HadGEM3-GC31-MM",1959,-0.0414287763161716
"HadGEM3-GC31-MM",1960,-0.04362950751172
"HadGEM3-GC31-MM",1961,-0.0460662604664663
"HadGEM3-GC31-MM",1962,-0.0487148313964792
"HadGEM3-GC31-MM",1963,-0.0515472145172266
"HadGEM3-GC31-MM",1964,-0.0545316388369619
"HadGEM3-GC31-MM",1965,-0.0576326364212506
"HadGEM3-GC31-MM",1966,-0.0608111420708431
"HadGEM3-GC31-MM",1967,-0.0640246240614858
"HadGEM3-GC31-MM",1968,-0.067227245303624
"HadGEM3-GC31-MM",1969,-0.0703700539934185
"HadGEM3-GC31-MM",1970,-0.0734012025476202
"HadGEM3-GC31-MM",1971,-0.0762661933468623
"HadGEM3-GC31-MM",1972,-0.0789081495560453
"HadGEM3-GC31-MM",1973,-0.0812681090506323
"HadGEM3-GC31-MM",1974,-0.0832853392553546
"HadGEM3-GC31-MM",1975,-0.0848976704991927
"HadGEM3-GC31-MM",1976,-0.0860418453100027
"HadGEM3-GC31-MM",1977,-0.0866538809148874
"HadGEM3-GC31-MM",1978,-0.086669442080287
"HadGEM3-GC31-MM",1979,-0.0860242213198775
"HadGEM3-GC31-MM",1980,-0.0846543234196202
"HadGEM3-GC31-MM",1981,-0.0824966511785468
"HadGEM3-GC31-MM",1982,-0.0794892892413683
"HadGEM3-GC31-MM",1983,-0.0755718829050421
"HadGEM3-GC31-MM",1984,-0.0706860088159215
"HadGEM3-GC31-MM",1985,-0.0647755345362779
"HadGEM3-GC31-MM",1986,-0.0577869640488784
"HadGEM3-GC31-MM",1987,-0.0496697663841298
"HadGEM3-GC31-MM",1988,-0.0403766846956153
"HadGEM3-GC31-MM",1989,-0.0298640232747823
"HadGEM3-GC31-MM",1990,-0.0180919101826043
"HadGEM3-GC31-MM",1991,-0.00502453338354142
"HadGEM3-GC31-MM",1992,0.0093696515073892
"HadGEM3-GC31-MM",1993,0.0251177435117388
"HadGEM3-GC31-MM",1994,0.0422422500008596
"HadGEM3-GC31-MM",1995,0.0607609729602051
"HadGEM3-GC31-MM",1996,0.0806869286542933
"HadGEM3-GC31-MM",1997,0.102028301259785
"HadGEM3-GC31-MM",1998,0.124788430749044
"HadGEM3-GC31-MM",1999,0.14896583502006
"HadGEM3-GC31-MM",2000,0.174554265984004
"HadGEM3-GC31-MM",2001,0.20154279904142
"HadGEM3-GC31-MM",2002,0.229915955104433
"HadGEM3-GC31-MM",2003,0.25965385405812
"HadGEM3-GC31-MM",2004,0.290732398301282
"HadGEM3-GC31-MM",2005,0.323123484768141
"HadGEM3-GC31-MM",2006,0.356795243608813
"HadGEM3-GC31-MM",2007,0.391712301501221
"HadGEM3-GC31-MM",2008,0.427836067380586
"HadGEM3-GC31-MM",2009,0.465125038206914
"HadGEM3-GC31-MM",2010,0.50353512224798
"HadGEM3-GC31-MM",2011,0.543019977234189
"HadGEM3-GC31-MM",2012,0.583531360645594
"HadGEM3-GC31-MM",2013,0.62501948931914
"HadGEM3-GC31-MM",2014,0.667433405516592
"HadGEM3-GC31-MM",2015,0.710721346571643
"HadGEM3-GC31-MM",2016,0.754831115236391
"HadGEM3-GC31-MM",2017,0.79971044787424
"HadGEM3-GC31-MM",2018,0.845307377696799
"HadGEM3-GC31-MM",2019,0.891570590315313
"HadGEM3-GC31-MM",2020,0.938449768972789
"HadGEM3-GC31-MM",2021,0.985895926938788
"HadGEM3-GC31-MM",2022,1.03386172468459
"HadGEM3-GC31-MM",2023,1.08230176960952
"HadGEM3-GC31-MM",2024,1.13117289625886
"HadGEM3-GC31-MM",2025,1.18043442515797
"HadGEM3-GC31-MM",2026,1.23004839858355
"HadGEM3-GC31-MM",2027,1.2799797918003
"HadGEM3-GC31-MM",2028,1.330196698507
"HadGEM3-GC31-MM",2029,1.38067048945841
"HadGEM3-GC31-MM",2030,1.4313759434558
"HadGEM3-GC31-MM",2031,1.48229135012903
"HadGEM3-GC31-MM",2032,1.53339858416125
"HadGEM3-GC31-MM",2033,1.58468315083684
"HadGEM3-GC31-MM",2034,1.63613420301632
"HadGEM3-GC31-MM",2035,1.68774452986152
"HadGEM3-GC31-MM",2036,1.7395105178465
"HadGEM3-GC31-MM",2037,1.79143208479193
"HadGEM3-GC31-MM",2038,1.84351258785424
"HadGEM3-GC31-MM",2039,1.89575870658156
"HadGEM3-GC31-MM",2040,1.94818030231693
"HadGEM3-GC31-MM",2041,2.00079025538343
"HadGEM3-GC31-MM",2042,2.05360428162563
"HadGEM3-GC31-MM",2043,2.10664073000516
"HadGEM3-GC31-MM",2044,2.15992036305672
"HadGEM3-GC31-MM",2045,2.21346612210129
"HadGEM3-GC31-MM",2046,2.26730287918833
"HadGEM3-GC31-MM",2047,2.32145717779629
"HadGEM3-GC31-MM",2048,2.37595696436166
"HadGEM3-GC31-MM",2049,2.43083131273114
"HadGEM3-GC31-MM",2050,2.48611014364071
"HadGEM3-GC31-MM",2051,2.54182394131731
"HadGEM3-GC31-MM",2052,2.59800346927828
"HadGEM3-GC31-MM",2053,2.65467948736649
"HadGEM3-GC31-MM",2054,2.71188247201176
"HadGEM3-GC31-MM",2055,2.76964234164663
"HadGEM3-GC31-MM",2056,2.82798818913317
"HadGEM3-GC31-MM",2057,2.88694802297536
"HadGEM3-GC31-MM",2058,2.94654851900039
"HadGEM3-GC31-MM",2059,3.00681478409381
"HadGEM3-GC31-MM",2060,3.06777013346871
"HadGEM3-GC31-MM",2061,3.12943588283908
"HadGEM3-GC31-MM",2062,3.19183115675311
"HadGEM3-GC31-MM",2063,3.25497271422631
"HadGEM3-GC31-MM",2064,3.31887479269501
"HadGEM3-GC31-MM",2065,3.38354897119302
"HadGEM3-GC31-MM",2066,3.44900405353506
"HadGEM3-GC31-MM",2067,3.51524597217494
"HadGEM3-GC31-MM",2068,3.58227771329107
"HadGEM3-GC31-MM",2069,3.65009926354251
"HadGEM3-GC31-MM",2070,3.71870757883038
"HadGEM3-GC31-MM",2071,3.78809657529894
"HadGEM3-GC31-MM",2072,3.85825714271248
"HadGEM3-GC31-MM",2073,3.92917718025439
"HadGEM3-GC31-MM",2074,4.00084165470946
"HadGEM3-GC31-MM",2075,4.07323268091188
"HadGEM3-GC31-MM",2076,4.14632962427085
"HadGEM3-GC31-MM",2077,4.2201092251199
"HadGEM3-GC31-MM",2078,4.29454574457901
"HadGEM3-GC31-MM",2079,4.36961113156759
"HadGEM3-GC31-MM",2080,4.44527521056206
"HadGEM3-GC31-MM",2081,4.52150588965521
"HadGEM3-GC31-MM",2082,4.59826938844277
"HadGEM3-GC31-MM",2083,4.67553048523967
"HadGEM3-GC31-MM",2084,4.75325278310894
"HadGEM3-GC31-MM",2085,4.83139899417495
"HadGEM3-GC31-MM",2086,4.90993124168574
"HadGEM3-GC31-MM",2087,4.98881137928741
"HadGEM3-GC31-MM",2088,5.06800132697916
"HadGEM3-GC31-MM",2089,5.14746342322441
"HadGEM3-GC31-MM",2090,5.22716079270922
"HadGEM3-GC31-MM",2091,5.30705772925585
"HadGEM3-GC31-MM",2092,5.38712009342384
"HadGEM3-GC31-MM",2093,5.46731572435703
"HadGEM3-GC31-MM",2094,5.54761486546773
"HadGEM3-GC31-MM",2095,5.6279906035851
"HadGEM3-GC31-MM",2096,5.70841932123613
"HadGEM3-GC31-MM",2097,5.78888116177284
"HadGEM3-GC31-MM",2098,5.86936050711098
"HadGEM3-GC31-MM",2099,5.94984646790063
"INM-CM4-8",1850,-0.0192674883451304
"INM-CM4-8",1851,-0.0252213216458172
"INM-CM4-8",1852,-0.0311703826991881
"INM-CM4-8",1853,-0.0371068662818635
"INM-CM4-8",1854,-0.0430196713917708
"INM-CM4-8",1855,-0.0488948323627528
"INM-CM4-8",1856,-0.0547159502468435
"INM-CM4-8",1857,-0.0604646222973316
"INM-CM4-8",1858,-0.0661208670477752
"INM-CM4-8",1859,-0.0716635422258776
"INM-CM4-8",1860,-0.0770707525501189
"INM-CM4-8",1861,-0.0823202443440761
"INM-CM4-8",1862,-0.0873897838556364
"INM-CM4-8",1863,-0.0922575161880463
"INM-CM4-8",1864,-0.0969023018328984
"INM-CM4-8",1865,-0.101304027937907
"INM-CM4-8",1866,-0.105443891639594
"INM-CM4-8",1867,-0.10930465304008
"INM-CM4-8",1868,-0.112870855701768
"INM-CM4-8",1869,-0.116129012867793
"INM-CM4-8",1870,-0.119067757986297
"INM-CM4-8",1871,-0.121677958514542
"INM-CM4-8",1872,-0.123952792399125
"INM-CM4-8",1873,-0.125887787065714
"INM-CM4-8",1874,-0.127480821197432
"INM-CM4-8",1875,-0.128732090030814
"INM-CM4-8",1876,-0.129644035343422
"INM-CM4-8",1877,-0.130221241743791
"INM-CM4-8",1878,-0.130470301294228
"INM-CM4-8",1879,-0.1303996488946
"INM-CM4-8",1880,-0.130019371226928
"INM-CM4-8",1881,-0.129340992397157
"INM-CM4-8",1882,-0.128377239710988
"INM-CM4-8",1883,-0.127141793279514
"INM-CM4-8",1884,-0.12564902336221
"INM-CM4-8",1885,-0.123913719518324
"INM-CM4-8",1886,-0.121950815751312
"INM-CM4-8",1887,-0.119775115888528
"INM-CM4-8",1888,-0.117401023443596
"INM-CM4-8",1889,-0.114842280158763
"INM-CM4-8",1890,-0.112111717318261
"INM-CM4-8",1891,-0.109221023765692
"INM-CM4-8",1892,-0.106180534345905
"INM-CM4-8",1893,-0.102999042231013
"INM-CM4-8",1894,-0.099683638280832
"INM-CM4-8",1895,-0.0962395802359606
"INM-CM4-8",1896,-0.0926701941495292
"INM-CM4-8",1897,-0.0889768100372974
"INM-CM4-8",1898,-0.085158733267501
"INM-CM4-8",1899,-0.0812132527331394
"INM-CM4-8",1900,-0.0771356863471569
"INM-CM4-8",1901,-0.0729194638909621
"INM-CM4-8",1902,-0.068556246727791
"INM-CM4-8",1903,-0.0640360833744771
"INM-CM4-8",1904,-0.0593475994152065
"INM-CM4-8",1905,-0.054478219742945
"INM-CM4-8",1906,-0.0494144206359914
"INM-CM4-8",1907,-0.0441420087265113
"INM-CM4-8",1908,-0.0386464234966124
"INM-CM4-8",1909,-0.0329130595553054
"INM-CM4-8",1910,-0.0269276046099032
"INM-CM4-8",1911,-0.0206763887515609
"INM-CM4-8",1912,-0.0141467404339862
"INM-CM4-8",1913,-0.00732734433692519
"INM-CM4-8",1914,-0.000208596178034803
"INM-CM4-8",1915,0.00721705053246833
"INM-CM4-8",1916,0.0149547508063676
"INM-CM4-8",1917,0.0230069525174486
"INM-CM4-8",1918,0.0313731036051049
"INM-CM4-8",1919,0.0400493867987178
"INM-CM4-8",1920,0.0490284862791839
"INM-CM4-8",1921,0.0582993903945483
"INM-CM4-8",1922,0.0678472341911418
"INM-CM4-8",1923,0.077653185114679
"INM-CM4-8",1924,0.0876943747807748
"INM-CM4-8",1925,0.0979438792162284
"INM-CM4-8",1926,0.108370749436443
"INM-CM4-8",1927,0.118940093657535
"INM-CM4-8",1928,0.129613211848321
"INM-CM4-8",1929,0.140347782715898
"INM-CM4-8",1930,0.15109810259535
"INM-CM4-8",1931,0.161815375085927
"INM-CM4-8",1932,0.172448049651022
"INM-CM4-8",1933,0.182942206783951
"INM-CM4-8",1934,0.193241986744126
"INM-CM4-8",1935,0.203290058294792
"INM-CM4-8",1936,0.213028123332251
"INM-CM4-8",1937,0.222397452793165
"INM-CM4-8",1938,0.231339448767981
"INM-CM4-8",1939,0.239796227340297
"INM-CM4-8",1940,0.247711216319942
"INM-CM4-8",1941,0.255029761745512
"INM-CM4-8",1942,0.2616997368055
"INM-CM4-8",1943,0.267672146667979
"INM-CM4-8",1944,0.272901722621164
"INM-CM4-8",1945,0.277347498911617
"INM-CM4-8",1946,0.280973365725449
"INM-CM4-8",1947,0.283748591890645
"INM-CM4-8",1948,0.28564831108448
"INM-CM4-8",1949,0.286653965608524
"INM-CM4-8",1950,0.286753702141258
"INM-CM4-8",1951,0.285942714293771
"INM-CM4-8",1952,0.284223527271287
"INM-CM4-8",1953,0.281606220479599
"INM-CM4-8",1954,0.278108584504758
"INM-CM4-8",1955,0.273756209530726
"INM-CM4-8",1956,0.268582502936717
"INM-CM4-8",1957,0.262628634526743
"INM-CM4-8",1958,0.255943408580542
"INM-CM4-8",1959,0.248583062670472
"INM-CM4-8",1960,0.240610993954104
"INM-CM4-8",1961,0.232097414419812
"INM-CM4-8",1962,0.22311893732334
"INM-CM4-8",1963,0.213758097799572
"INM-CM4-8",1964,0.204102811356413
"INM-CM4-8",1965,0.19424577464961
"INM-CM4-8",1966,0.184283813589707
"INM-CM4-8",1967,0.174317184438411
